result_contract_version,scenario_id,target_species,target_accession,lifespan_category,pdb_id,pdb_sha256,full_chain_mapping_table,full_chain_mapping_sha256,a1_result_table,a1_result_sha256,interface_distance_cutoff_angstrom,source_interface_count,source_interface_reference_zero_based_indices,alignment_policy_id,alignment_gap_open,alignment_gap_extend,alignment_terminal_penalty,alignment_optimal_index,alignment_optimal_count,alignment_trace_sha256,alignment_trace_length,aligned_residue_count,mapped_interface_count,dropped_interface_count,dropped_reference_zero_based_indices,mapping_status,metric_family,interface_mean_delta,noninterface_mean_delta,enrichment_ratio,effect_size_cohens_d,p_interface_greater,p_interface_less,p_two_sided,shuffle_mask_policy,shuffle_seed,shuffle_control_count,shuffle_ge_observed_count,shuffle_le_observed_count,shuffle_empirical_p_greater,shuffle_empirical_p_less,shuffle_empirical_p_two_sided,direction_vs_one,lower_tail_significant_at_0_05,is_a1_baseline_scenario,a1_baseline_reproduced,mapping_cutoff_alignment_sensitivity_run,gate8_disposition_run,gate9_promoted,biological_claim_made,result_date
1,g3sx30_cutoff_8.0_canonical_free_terminal_trace_2,elephant,G3SX30,long_lived,1YCR,7b4e503dea1fe3a6966b9676a1b98caf511c735cde01029cd0998e2319e75493,data/input/tp53_mdm2_1ycr_q00987_full_chain_mapping.csv,2794c3adabb69ff739e24af6179d587424acab293407d44b536bf0a8111dbb5f,data/input/tp53_mdm2_mdm2_mapped_interface_enrichment_results.csv,bcf4075b428c4bf1494a3247357a8c1736c761f9c1a8bdbf2f0b789b51823ebb,8.0,47,24|25|26|27|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|65|66|67|68|69|70|71|72|73|74|81|85|90|91|92|93|94|95|96|97|98|99|100|102|103|106|108,canonical_free_terminal,-10,-1,false,2,9,b1f7b204e1b7ef551513403abb33994b844fa6f413c588066efc39460b5f8e85,493,490,47,0,none,complete_all_source_interface_residues_aligned,human_reference_to_ortholog_per_residue_esmc_l2_mapped_interface_vs_noninterface_enrichment,0.15222034793584904,0.25786642710474356,0.59030696490791412,-0.56848631642727165,0.99999872589488747,1.2808875800927191e-06,2.5617751601854382e-06,uniform_without_replacement_same_mapped_interface_count_among_aligned_residue_pairs,42,1000,1000,0,1,0.000999000999000999,0.001998001998001998,below_one,true,false,false,true,false,false,false,2026-07-20
1,g3sx30_cutoff_8.0_canonical_free_terminal_trace_3,elephant,G3SX30,long_lived,1YCR,7b4e503dea1fe3a6966b9676a1b98caf511c735cde01029cd0998e2319e75493,data/input/tp53_mdm2_1ycr_q00987_full_chain_mapping.csv,2794c3adabb69ff739e24af6179d587424acab293407d44b536bf0a8111dbb5f,data/input/tp53_mdm2_mdm2_mapped_interface_enrichment_results.csv,bcf4075b428c4bf1494a3247357a8c1736c761f9c1a8bdbf2f0b789b51823ebb,8.0,47,24|25|26|27|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|65|66|67|68|69|70|71|72|73|74|81|85|90|91|92|93|94|95|96|97|98|99|100|102|103|106|108,canonical_free_terminal,-10,-1,false,3,9,b545ff9b266d75097163e588d6587a57a4471db0001802a3ad5c8b37ab4e1594,493,490,47,0,none,complete_all_source_interface_residues_aligned,human_reference_to_ortholog_per_residue_esmc_l2_mapped_interface_vs_noninterface_enrichment,0.15222034793584904,0.25718366430807466,0.59187409256875523,-0.56823418593423802,0.99999871911241989,1.2877046959916996e-06,2.5754093919833991e-06,uniform_without_replacement_same_mapped_interface_count_among_aligned_residue_pairs,42,1000,1000,0,1,0.000999000999000999,0.001998001998001998,below_one,true,false,false,true,false,false,false,2026-07-20
1,g3sx30_cutoff_8.0_canonical_free_terminal_trace_4,elephant,G3SX30,long_lived,1YCR,7b4e503dea1fe3a6966b9676a1b98caf511c735cde01029cd0998e2319e75493,data/input/tp53_mdm2_1ycr_q00987_full_chain_mapping.csv,2794c3adabb69ff739e24af6179d587424acab293407d44b536bf0a8111dbb5f,data/input/tp53_mdm2_mdm2_mapped_interface_enrichment_results.csv,bcf4075b428c4bf1494a3247357a8c1736c761f9c1a8bdbf2f0b789b51823ebb,8.0,47,24|25|26|27|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|65|66|67|68|69|70|71|72|73|74|81|85|90|91|92|93|94|95|96|97|98|99|100|102|103|106|108,canonical_free_terminal,-10,-1,false,4,9,5221eeef207f659402bd45d7c7cc682fe4d0eded47e98baabd769a32b135a264,493,490,47,0,none,complete_all_source_interface_residues_aligned,human_reference_to_ortholog_per_residue_esmc_l2_mapped_interface_vs_noninterface_enrichment,0.15222034793584904,0.25727140032696805,0.59167224861524104,-0.56828701179997598,0.99999871911241989,1.2877046959916996e-06,2.5754093919833991e-06,uniform_without_replacement_same_mapped_interface_count_among_aligned_residue_pairs,42,1000,1000,0,1,0.000999000999000999,0.001998001998001998,below_one,true,false,false,true,false,false,false,2026-07-20
1,g3sx30_cutoff_8.0_canonical_free_terminal_trace_5,elephant,G3SX30,long_lived,1YCR,7b4e503dea1fe3a6966b9676a1b98caf511c735cde01029cd0998e2319e75493,data/input/tp53_mdm2_1ycr_q00987_full_chain_mapping.csv,2794c3adabb69ff739e24af6179d587424acab293407d44b536bf0a8111dbb5f,data/input/tp53_mdm2_mdm2_mapped_interface_enrichment_results.csv,bcf4075b428c4bf1494a3247357a8c1736c761f9c1a8bdbf2f0b789b51823ebb,8.0,47,24|25|26|27|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|65|66|67|68|69|70|71|72|73|74|81|85|90|91|92|93|94|95|96|97|98|99|100|102|103|106|108,canonical_free_terminal,-10,-1,false,5,9,ae575a55fc10367f3ecad4f64ce1dbc5ddad00fd2e743c6747a4795a034651c6,493,490,47,0,none,complete_all_source_interface_residues_aligned,human_reference_to_ortholog_per_residue_esmc_l2_mapped_interface_vs_noninterface_enrichment,0.15222034793584904,0.25822943782446484,0.58947713017647119,-0.56912650359995576,0.99999873935654948,1.2673571251698184e-06,2.5347142503396368e-06,uniform_without_replacement_same_mapped_interface_count_among_aligned_residue_pairs,42,1000,1000,0,1,0.000999000999000999,0.001998001998001998,below_one,true,false,false,true,false,false,false,2026-07-20
1,g3sx30_cutoff_8.0_canonical_free_terminal_trace_6,elephant,G3SX30,long_lived,1YCR,7b4e503dea1fe3a6966b9676a1b98caf511c735cde01029cd0998e2319e75493,data/input/tp53_mdm2_1ycr_q00987_full_chain_mapping.csv,2794c3adabb69ff739e24af6179d587424acab293407d44b536bf0a8111dbb5f,data/input/tp53_mdm2_mdm2_mapped_interface_enrichment_results.csv,bcf4075b428c4bf1494a3247357a8c1736c761f9c1a8bdbf2f0b789b51823ebb,8.0,47,24|25|26|27|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|65|66|67|68|69|70|71|72|73|74|81|85|90|91|92|93|94|95|96|97|98|99|100|102|103|106|108,canonical_free_terminal,-10,-1,false,6,9,99058ca7c380df73e56662896f4e1246f78ce2c67bc74d4af0ebb1b4936f8bb2,493,490,47,0,none,complete_all_source_interface_residues_aligned,human_reference_to_ortholog_per_residue_esmc_l2_mapped_interface_vs_noninterface_enrichment,0.15222034793584904,0.25789750763057451,0.59023582404641617,-0.56989080406630821,0.99999874603607797,1.2606434505577038e-06,2.5212869011154075e-06,uniform_without_replacement_same_mapped_interface_count_among_aligned_residue_pairs,42,1000,1000,0,1,0.000999000999000999,0.001998001998001998,below_one,true,false,false,true,false,false,false,2026-07-20
1,g3sx30_cutoff_8.0_canonical_free_terminal_trace_7,elephant,G3SX30,long_lived,1YCR,7b4e503dea1fe3a6966b9676a1b98caf511c735cde01029cd0998e2319e75493,data/input/tp53_mdm2_1ycr_q00987_full_chain_mapping.csv,2794c3adabb69ff739e24af6179d587424acab293407d44b536bf0a8111dbb5f,data/input/tp53_mdm2_mdm2_mapped_interface_enrichment_results.csv,bcf4075b428c4bf1494a3247357a8c1736c761f9c1a8bdbf2f0b789b51823ebb,8.0,47,24|25|26|27|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|65|66|67|68|69|70|71|72|73|74|81|85|90|91|92|93|94|95|96|97|98|99|100|102|103|106|108,canonical_free_terminal,-10,-1,false,7,9,8f742094ea52f0bdc2d0e91eca2d1abb5de5fbbc13a62bce5b1a53e50761f9e4,493,490,47,0,none,complete_all_source_interface_residues_aligned,human_reference_to_ortholog_per_residue_esmc_l2_mapped_interface_vs_noninterface_enrichment,0.15222034793584904,0.2579852436494679,0.59003509573855817,-0.56994476533165139,0.99999874603607797,1.2606434505577038e-06,2.5212869011154075e-06,uniform_without_replacement_same_mapped_interface_count_among_aligned_residue_pairs,42,1000,1000,0,1,0.000999000999000999,0.001998001998001998,below_one,true,false,false,true,false,false,false,2026-07-20
1,g3sx30_cutoff_8.0_canonical_free_terminal_trace_8,elephant,G3SX30,long_lived,1YCR,7b4e503dea1fe3a6966b9676a1b98caf511c735cde01029cd0998e2319e75493,data/input/tp53_mdm2_1ycr_q00987_full_chain_mapping.csv,2794c3adabb69ff739e24af6179d587424acab293407d44b536bf0a8111dbb5f,data/input/tp53_mdm2_mdm2_mapped_interface_enrichment_results.csv,bcf4075b428c4bf1494a3247357a8c1736c761f9c1a8bdbf2f0b789b51823ebb,8.0,47,24|25|26|27|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|65|66|67|68|69|70|71|72|73|74|81|85|90|91|92|93|94|95|96|97|98|99|100|102|103|106|108,canonical_free_terminal,-10,-1,false,8,9,cefbcdac43702bad617805188cd8ec9f5de5466103b57ec638bc531292fa2a13,493,490,47,0,none,complete_all_source_interface_residues_aligned,human_reference_to_ortholog_per_residue_esmc_l2_mapped_interface_vs_noninterface_enrichment,0.15222034793584904,0.25894328114696469,0.58785208583749871,-0.57079511702192387,0.99999876587144143,1.2407066407785351e-06,2.4814132815570701e-06,uniform_without_replacement_same_mapped_interface_count_among_aligned_residue_pairs,42,1000,1000,0,1,0.000999000999000999,0.001998001998001998,below_one,true,false,false,true,false,false,false,2026-07-20
1,g3sx30_cutoff_9.0_canonical_free_terminal_trace_0,elephant,G3SX30,long_lived,1YCR,7b4e503dea1fe3a6966b9676a1b98caf511c735cde01029cd0998e2319e75493,data/input/tp53_mdm2_1ycr_q00987_full_chain_mapping.csv,2794c3adabb69ff739e24af6179d587424acab293407d44b536bf0a8111dbb5f,data/input/tp53_mdm2_mdm2_mapped_interface_enrichment_results.csv,bcf4075b428c4bf1494a3247357a8c1736c761f9c1a8bdbf2f0b789b51823ebb,9.0,54,24|25|26|27|33|36|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|81|84|85|90|91|92|93|94|95|96|97|98|99|100|101|102|103|106|108,canonical_free_terminal,-10,-1,false,0,9,b78180dca790d1d81fde5f473550a4b1bda0e038c9e15b15ba08b471994b2710,493,490,54,0,none,complete_all_source_interface_residues_aligned,human_reference_to_ortholog_per_residue_esmc_l2_mapped_interface_vs_noninterface_enrichment,0.15446261978811687,0.25822230372492461,0.59817691020470731,-0.56395002824705964,0.99999964985713674,3.5198440349885565e-07,7.039688069977113e-07,uniform_without_replacement_same_mapped_interface_count_among_aligned_residue_pairs,42,1000,1000,0,1,0.000999000999000999,0.001998001998001998,below_one,true,false,false,true,false,false,false,2026-07-20
1,g3sx30_cutoff_9.0_canonical_free_terminal_trace_1,elephant,G3SX30,long_lived,1YCR,7b4e503dea1fe3a6966b9676a1b98caf511c735cde01029cd0998e2319e75493,data/input/tp53_mdm2_1ycr_q00987_full_chain_mapping.csv,2794c3adabb69ff739e24af6179d587424acab293407d44b536bf0a8111dbb5f,data/input/tp53_mdm2_mdm2_mapped_interface_enrichment_results.csv,bcf4075b428c4bf1494a3247357a8c1736c761f9c1a8bdbf2f0b789b51823ebb,9.0,54,24|25|26|27|33|36|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|81|84|85|90|91|92|93|94|95|96|97|98|99|100|101|102|103|106|108,canonical_free_terminal,-10,-1,false,1,9,8708564f4be79dee8199ec31cfcdf54563b7dbca087889b44b5aa5d322486236,493,490,54,0,none,complete_all_source_interface_residues_aligned,human_reference_to_ortholog_per_residue_esmc_l2_mapped_interface_vs_noninterface_enrichment,0.15446261978811687,0.25831144834962594,0.59797047624095578,-0.56401362734394389,0.99999964985713674,3.5198440349885565e-07,7.039688069977113e-07,uniform_without_replacement_same_mapped_interface_count_among_aligned_residue_pairs,42,1000,1000,0,1,0.000999000999000999,0.001998001998001998,below_one,true,false,false,true,false,false,false,2026-07-20
1,g3sx30_cutoff_9.0_canonical_free_terminal_trace_2,elephant,G3SX30,long_lived,1YCR,7b4e503dea1fe3a6966b9676a1b98caf511c735cde01029cd0998e2319e75493,data/input/tp53_mdm2_1ycr_q00987_full_chain_mapping.csv,2794c3adabb69ff739e24af6179d587424acab293407d44b536bf0a8111dbb5f,data/input/tp53_mdm2_mdm2_mapped_interface_enrichment_results.csv,bcf4075b428c4bf1494a3247357a8c1736c761f9c1a8bdbf2f0b789b51823ebb,9.0,54,24|25|26|27|33|36|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|81|84|85|90|91|92|93|94|95|96|97|98|99|100|101|102|103|106|108,canonical_free_terminal,-10,-1,false,2,9,b1f7b204e1b7ef551513403abb33994b844fa6f413c588066efc39460b5f8e85,493,490,54,0,none,complete_all_source_interface_residues_aligned,human_reference_to_ortholog_per_residue_esmc_l2_mapped_interface_vs_noninterface_enrichment,0.15446261978811687,0.25928486718309174,0.59572554876117956,-0.56496997421792616,0.99999965713089456,3.4467377390920681e-07,6.8934754781841362e-07,uniform_without_replacement_same_mapped_interface_count_among_aligned_residue_pairs,42,1000,1000,0,1,0.000999000999000999,0.001998001998001998,below_one,true,false,false,true,false,false,false,2026-07-20
1,g3sx30_cutoff_9.0_canonical_free_terminal_trace_3,elephant,G3SX30,long_lived,1YCR,7b4e503dea1fe3a6966b9676a1b98caf511c735cde01029cd0998e2319e75493,data/input/tp53_mdm2_1ycr_q00987_full_chain_mapping.csv,2794c3adabb69ff739e24af6179d587424acab293407d44b536bf0a8111dbb5f,data/input/tp53_mdm2_mdm2_mapped_interface_enrichment_results.csv,bcf4075b428c4bf1494a3247357a8c1736c761f9c1a8bdbf2f0b789b51823ebb,9.0,54,24|25|26|27|33|36|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|81|84|85|90|91|92|93|94|95|96|97|98|99|100|101|102|103|106|108,canonical_free_terminal,-10,-1,false,3,9,b545ff9b266d75097163e588d6587a57a4471db0001802a3ad5c8b37ab4e1594,493,490,54,0,none,complete_all_source_interface_residues_aligned,human_reference_to_ortholog_per_residue_esmc_l2_mapped_interface_vs_noninterface_enrichment,0.15446261978811687,0.25859114259840288,0.59732370658959633,-0.56462762454310711,0.99999965532622614,3.4648759330707118e-07,6.9297518661414236e-07,uniform_without_replacement_same_mapped_interface_count_among_aligned_residue_pairs,42,1000,1000,0,1,0.000999000999000999,0.001998001998001998,below_one,true,false,false,true,false,false,false,2026-07-20
1,g3sx30_cutoff_9.0_canonical_free_terminal_trace_4,elephant,G3SX30,long_lived,1YCR,7b4e503dea1fe3a6966b9676a1b98caf511c735cde01029cd0998e2319e75493,data/input/tp53_mdm2_1ycr_q00987_full_chain_mapping.csv,2794c3adabb69ff739e24af6179d587424acab293407d44b536bf0a8111dbb5f,data/input/tp53_mdm2_mdm2_mapped_interface_enrichment_results.csv,bcf4075b428c4bf1494a3247357a8c1736c761f9c1a8bdbf2f0b789b51823ebb,9.0,54,24|25|26|27|33|36|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|81|84|85|90|91|92|93|94|95|96|97|98|99|100|101|102|103|106|108,canonical_free_terminal,-10,-1,false,4,9,5221eeef207f659402bd45d7c7cc682fe4d0eded47e98baabd769a32b135a264,493,490,54,0,none,complete_all_source_interface_residues_aligned,human_reference_to_ortholog_per_residue_esmc_l2_mapped_interface_vs_noninterface_enrichment,0.15446261978811687,0.25868028722310421,0.59711786099455411,-0.5646920408091175,0.99999965532622614,3.4648759330707118e-07,6.9297518661414236e-07,uniform_without_replacement_same_mapped_interface_count_among_aligned_residue_pairs,42,1000,1000,0,1,0.000999000999000999,0.001998001998001998,below_one,true,false,false,true,false,false,false,2026-07-20
1,g3sx30_cutoff_9.0_canonical_free_terminal_trace_5,elephant,G3SX30,long_lived,1YCR,7b4e503dea1fe3a6966b9676a1b98caf511c735cde01029cd0998e2319e75493,data/input/tp53_mdm2_1ycr_q00987_full_chain_mapping.csv,2794c3adabb69ff739e24af6179d587424acab293407d44b536bf0a8111dbb5f,data/input/tp53_mdm2_mdm2_mapped_interface_enrichment_results.csv,bcf4075b428c4bf1494a3247357a8c1736c761f9c1a8bdbf2f0b789b51823ebb,9.0,54,24|25|26|27|33|36|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|81|84|85|90|91|92|93|94|95|96|97|98|99|100|101|102|103|106|108,canonical_free_terminal,-10,-1,false,5,9,ae575a55fc10367f3ecad4f64ce1dbc5ddad00fd2e743c6747a4795a034651c6,493,490,54,0,none,complete_all_source_interface_residues_aligned,human_reference_to_ortholog_per_residue_esmc_l2_mapped_interface_vs_noninterface_enrichment,0.15446261978811687,0.25965370605656996,0.59487931882036982,-0.56565622367264312,0.99999966249043593,3.3928704457154839e-07,6.7857408914309677e-07,uniform_without_replacement_same_mapped_interface_count_among_aligned_residue_pairs,42,1000,1000,0,1,0.000999000999000999,0.001998001998001998,below_one,true,false,false,true,false,false,false,2026-07-20
1,g3sx30_cutoff_9.0_canonical_free_terminal_trace_6,elephant,G3SX30,long_lived,1YCR,7b4e503dea1fe3a6966b9676a1b98caf511c735cde01029cd0998e2319e75493,data/input/tp53_mdm2_1ycr_q00987_full_chain_mapping.csv,2794c3adabb69ff739e24af6179d587424acab293407d44b536bf0a8111dbb5f,data/input/tp53_mdm2_mdm2_mapped_interface_enrichment_results.csv,bcf4075b428c4bf1494a3247357a8c1736c761f9c1a8bdbf2f0b789b51823ebb,9.0,54,24|25|26|27|33|36|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|81|84|85|90|91|92|93|94|95|96|97|98|99|100|101|102|103|106|108,canonical_free_terminal,-10,-1,false,6,9,99058ca7c380df73e56662896f4e1246f78ce2c67bc74d4af0ebb1b4936f8bb2,493,490,54,0,none,complete_all_source_interface_residues_aligned,human_reference_to_ortholog_per_residue_esmc_l2_mapped_interface_vs_noninterface_enrichment,0.15446261978811687,0.2593164467081906,0.59565300137686228,-0.56637440714782072,0.99999966425894138,3.3750956407876471e-07,6.7501912815752942e-07,uniform_without_replacement_same_mapped_interface_count_among_aligned_residue_pairs,42,1000,1000,0,1,0.000999000999000999,0.001998001998001998,below_one,true,false,false,true,false,false,false,2026-07-20
1,g3sx30_cutoff_9.0_canonical_free_terminal_trace_7,elephant,G3SX30,long_lived,1YCR,7b4e503dea1fe3a6966b9676a1b98caf511c735cde01029cd0998e2319e75493,data/input/tp53_mdm2_1ycr_q00987_full_chain_mapping.csv,2794c3adabb69ff739e24af6179d587424acab293407d44b536bf0a8111dbb5f,data/input/tp53_mdm2_mdm2_mapped_interface_enrichment_results.csv,bcf4075b428c4bf1494a3247357a8c1736c761f9c1a8bdbf2f0b789b51823ebb,9.0,54,24|25|26|27|33|36|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|81|84|85|90|91|92|93|94|95|96|97|98|99|100|101|102|103|106|108,canonical_free_terminal,-10,-1,false,7,9,8f742094ea52f0bdc2d0e91eca2d1abb5de5fbbc13a62bce5b1a53e50761f9e4,493,490,54,0,none,complete_all_source_interface_residues_aligned,human_reference_to_ortholog_per_residue_esmc_l2_mapped_interface_vs_noninterface_enrichment,0.15446261978811687,0.25940559133289193,0.59544830546808425,-0.56643984429317673,0.99999966425894138,3.3750956407876471e-07,6.7501912815752942e-07,uniform_without_replacement_same_mapped_interface_count_among_aligned_residue_pairs,42,1000,1000,0,1,0.000999000999000999,0.001998001998001998,below_one,true,false,false,true,false,false,false,2026-07-20
1,g3sx30_cutoff_9.0_canonical_free_terminal_trace_8,elephant,G3SX30,long_lived,1YCR,7b4e503dea1fe3a6966b9676a1b98caf511c735cde01029cd0998e2319e75493,data/input/tp53_mdm2_1ycr_q00987_full_chain_mapping.csv,2794c3adabb69ff739e24af6179d587424acab293407d44b536bf0a8111dbb5f,data/input/tp53_mdm2_mdm2_mapped_interface_enrichment_results.csv,bcf4075b428c4bf1494a3247357a8c1736c761f9c1a8bdbf2f0b789b51823ebb,9.0,54,24|25|26|27|33|36|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|81|84|85|90|91|92|93|94|95|96|97|98|99|100|101|102|103|106|108,canonical_free_terminal,-10,-1,false,8,9,cefbcdac43702bad617805188cd8ec9f5de5466103b57ec638bc531292fa2a13,493,490,54,0,none,complete_all_source_interface_residues_aligned,human_reference_to_ortholog_per_residue_esmc_l2_mapped_interface_vs_noninterface_enrichment,0.15446261978811687,0.26037901016635767,0.59322224049254124,-0.56741371682571518,0.9999996712440804,3.3048895806810126e-07,6.6097791613620252e-07,uniform_without_replacement_same_mapped_interface_count_among_aligned_residue_pairs,42,1000,1000,0,1,0.000999000999000999,0.001998001998001998,below_one,true,false,false,true,false,false,false,2026-07-20
1,g3sx30_cutoff_10.0_canonical_free_terminal_trace_0,elephant,G3SX30,long_lived,1YCR,7b4e503dea1fe3a6966b9676a1b98caf511c735cde01029cd0998e2319e75493,data/input/tp53_mdm2_1ycr_q00987_full_chain_mapping.csv,2794c3adabb69ff739e24af6179d587424acab293407d44b536bf0a8111dbb5f,data/input/tp53_mdm2_mdm2_mapped_interface_enrichment_results.csv,bcf4075b428c4bf1494a3247357a8c1736c761f9c1a8bdbf2f0b789b51823ebb,10.0,56,24|25|26|27|33|36|37|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|81|84|85|90|91|92|93|94|95|96|97|98|99|100|101|102|103|106|108,canonical_free_terminal,-10,-1,false,0,9,b78180dca790d1d81fde5f473550a4b1bda0e038c9e15b15ba08b471994b2710,493,490,56,0,none,complete_all_source_interface_residues_aligned,human_reference_to_ortholog_per_residue_esmc_l2_mapped_interface_vs_noninterface_enrichment,0.152966020761856,0.25889356850221545,0.59084519421171722,-0.5764157318617219,0.999999868946849,1.3175550402530964e-07,2.6351100805061928e-07,uniform_without_replacement_same_mapped_interface_count_among_aligned_residue_pairs,42,1000,1000,0,1,0.000999000999000999,0.001998001998001998,below_one,true,false,false,true,false,false,false,2026-07-20
1,g3sx30_cutoff_10.0_canonical_free_terminal_trace_1,elephant,G3SX30,long_lived,1YCR,7b4e503dea1fe3a6966b9676a1b98caf511c735cde01029cd0998e2319e75493,data/input/tp53_mdm2_1ycr_q00987_full_chain_mapping.csv,2794c3adabb69ff739e24af6179d587424acab293407d44b536bf0a8111dbb5f,data/input/tp53_mdm2_mdm2_mapped_interface_enrichment_results.csv,bcf4075b428c4bf1494a3247357a8c1736c761f9c1a8bdbf2f0b789b51823ebb,10.0,56,24|25|26|27|33|36|37|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|81|84|85|90|91|92|93|94|95|96|97|98|99|100|101|102|103|106|108,canonical_free_terminal,-10,-1,false,1,9,8708564f4be79dee8199ec31cfcdf54563b7dbca087889b44b5aa5d322486236,493,490,56,0,none,complete_all_source_interface_residues_aligned,human_reference_to_ortholog_per_residue_esmc_l2_mapped_interface_vs_noninterface_enrichment,0.152966020761856,0.25898312393163891,0.59064088207628873,-0.57647273681562738,0.999999868946849,1.3175550402530964e-07,2.6351100805061928e-07,uniform_without_replacement_same_mapped_interface_count_among_aligned_residue_pairs,42,1000,1000,0,1,0.000999000999000999,0.001998001998001998,below_one,true,false,false,true,false,false,false,2026-07-20
